"subject" "problem" "trial" "choice" "condition" "pHa" "La" "Hb" "pHb" "Lb" "LotNum"
"41936" 152 71 23 1 "ByFB" 0.6 -20 76 0.2 -26 1
"41937" 152 71 24 0 "ByFB" 0.6 -20 76 0.2 -26 1
"40845" 152 71 25 1 "ByFB" 0.6 -20 76 0.2 -26 1
"42450" 152 72 1 0 "ByFB" 1 -9 13 0.25 -8 1
"42546" 152 72 2 0 "ByFB" 1 -9 13 0.25 -8 1
"42790" 152 72 3 0 "ByFB" 1 -9 13 0.25 -8 1
"42791" 152 72 4 0 "ByFB" 1 -9 13 0.25 -8 1
"42671" 152 72 5 0 "ByFB" 1 -9 13 0.25 -8 1
"42672" 152 72 6 0 "ByFB" 1 -9 13 0.25 -8 1
"42673" 152 72 7 1 "ByFB" 1 -9 13 0.25 -8 1
"43039" 152 72 8 1 "ByFB" 1 -9 13 0.25 -8 1
"43040" 152 72 9 1 "ByFB" 1 -9 13 0.25 -8 1
"43041" 152 72 10 1 "ByFB" 1 -9 13 0.25 -8 1
"43771" 152 72 11 1 "ByFB" 1 -9 13 0.25 -8 1
"43772" 152 72 12 1 "ByFB" 1 -9 13 0.25 -8 1
"43773" 152 72 13 1 "ByFB" 1 -9 13 0.25 -8 1
"43774" 152 72 14 1 "ByFB" 1 -9 13 0.25 -8 1
"44139" 152 72 15 1 "ByFB" 1 -9 13 0.25 -8 1
"43776" 152 72 16 1 "ByFB" 1 -9 13 0.25 -8 1
"43777" 152 72 17 1 "ByFB" 1 -9 13 0.25 -8 1
"43778" 152 72 18 1 "ByFB" 1 -9 13 0.25 -8 1
"43779" 152 72 19 1 "ByFB" 1 -9 13 0.25 -8 1
"43780" 152 72 20 1 "ByFB" 1 -9 13 0.25 -8 1
"43781" 152 72 21 1 "ByFB" 1 -9 13 0.25 -8 1
"43782" 152 72 22 1 "ByFB" 1 -9 13 0.25 -8 1
"43783" 152 72 23 1 "ByFB" 1 -9 13 0.25 -8 1
"43784" 152 72 24 1 "ByFB" 1 -9 13 0.25 -8 1
"43056" 152 72 25 1 "ByFB" 1 -9 13 0.25 -8 1
"44635" 152 75 1 1 "ByFB" 1 13 50 0.6 -45 1
"44636" 152 75 2 1 "ByFB" 1 13 50 0.6 -45 1
"44637" 152 75 3 1 "ByFB" 1 13 50 0.6 -45 1
"44638" 152 75 4 1 "ByFB" 1 13 50 0.6 -45 1
"44882" 152 75 5 1 "ByFB" 1 13 50 0.6 -45 1
"44883" 152 75 6 1 "ByFB" 1 13 50 0.6 -45 1
"44884" 152 75 7 1 "ByFB" 1 13 50 0.6 -45 1
"44885" 152 75 8 1 "ByFB" 1 13 50 0.6 -45 1
"44886" 152 75 9 1 "ByFB" 1 13 50 0.6 -45 1
"44644" 152 75 10 1 "ByFB" 1 13 50 0.6 -45 1
"45254" 152 75 11 0 "ByFB" 1 13 50 0.6 -45 1
"45255" 152 75 12 1 "ByFB" 1 13 50 0.6 -45 1
"45865" 152 75 13 1 "ByFB" 1 13 50 0.6 -45 1
"45987" 152 75 14 1 "ByFB" 1 13 50 0.6 -45 1
"45988" 152 75 15 0 "ByFB" 1 13 50 0.6 -45 1
"45989" 152 75 16 0 "ByFB" 1 13 50 0.6 -45 1
"45626" 152 75 17 0 "ByFB" 1 13 50 0.6 -45 1
"45627" 152 75 18 1 "ByFB" 1 13 50 0.6 -45 1
"45992" 152 75 19 1 "ByFB" 1 13 50 0.6 -45 1
"45993" 152 75 20 1 "ByFB" 1 13 50 0.6 -45 1
"45994" 152 75 21 1 "ByFB" 1 13 50 0.6 -45 1
"45995" 152 75 22 0 "ByFB" 1 13 50 0.6 -45 1
"45996" 152 75 23 1 "ByFB" 1 13 50 0.6 -45 1
"45997" 152 75 24 1 "ByFB" 1 13 50 0.6 -45 1
"45634" 152 75 25 1 "ByFB" 1 13 50 0.6 -45 1
"46848" 152 77 1 1 "ByFB" 1 1 38 0.4 -9 1
"46849" 152 77 2 1 "ByFB" 1 1 38 0.4 -9 1
"46850" 152 77 3 1 "ByFB" 1 1 38 0.4 -9 1
"46851" 152 77 4 1 "ByFB" 1 1 38 0.4 -9 1
"47095" 152 77 5 1 "ByFB" 1 1 38 0.4 -9 1
"47096" 152 77 6 1 "ByFB" 1 1 38 0.4 -9 1
"47097" 152 77 7 1 "ByFB" 1 1 38 0.4 -9 1
"47098" 152 77 8 1 "ByFB" 1 1 38 0.4 -9 1
"47099" 152 77 9 1 "ByFB" 1 1 38 0.4 -9 1
"46857" 152 77 10 1 "ByFB" 1 1 38 0.4 -9 1
"47466" 152 77 11 1 "ByFB" 1 1 38 0.4 -9 1
"47467" 152 77 12 1 "ByFB" 1 1 38 0.4 -9 1
"47468" 152 77 13 1 "ByFB" 1 1 38 0.4 -9 1
"48077" 152 77 14 1 "ByFB" 1 1 38 0.4 -9 1
"48078" 152 77 15 1 "ByFB" 1 1 38 0.4 -9 1
"48079" 152 77 16 1 "ByFB" 1 1 38 0.4 -9 1
"47837" 152 77 17 1 "ByFB" 1 1 38 0.4 -9 1
"47838" 152 77 18 1 "ByFB" 1 1 38 0.4 -9 1
"47839" 152 77 19 1 "ByFB" 1 1 38 0.4 -9 1
"48164" 152 77 20 1 "ByFB" 1 1 38 0.4 -9 1
"48165" 152 77 21 1 "ByFB" 1 1 38 0.4 -9 1
"48206" 152 77 22 1 "ByFB" 1 1 38 0.4 -9 1
"48086" 152 77 23 1 "ByFB" 1 1 38 0.4 -9 1
"48087" 152 77 24 1 "ByFB" 1 1 38 0.4 -9 1
"47845" 152 77 25 1 "ByFB" 1 1 38 0.4 -9 1
"48938" 152 78 1 0 "ByFB" 1 19 44 0.05 9 1
"49060" 152 78 2 0 "ByFB" 1 19 44 0.05 9 1
"49061" 152 78 3 0 "ByFB" 1 19 44 0.05 9 1
"49062" 152 78 4 0 "ByFB" 1 19 44 0.05 9 1
"48942" 152 78 5 0 "ByFB" 1 19 44 0.05 9 1
"48943" 152 78 6 0 "ByFB" 1 19 44 0.05 9 1
"48944" 152 78 7 0 "ByFB" 1 19 44 0.05 9 1
"49309" 152 78 8 0 "ByFB" 1 19 44 0.05 9 1
"49310" 152 78 9 0 "ByFB" 1 19 44 0.05 9 1
"48947" 152 78 10 1 "ByFB" 1 19 44 0.05 9 1
"49069" 152 78 11 0 "ByFB" 1 19 44 0.05 9 1
"49070" 152 78 12 0 "ByFB" 1 19 44 0.05 9 1
"49679" 152 78 13 0 "ByFB" 1 19 44 0.05 9 1
"49680" 152 78 14 1 "ByFB" 1 19 44 0.05 9 1
"50168" 152 78 15 0 "ByFB" 1 19 44 0.05 9 1
"50169" 152 78 16 0 "ByFB" 1 19 44 0.05 9 1
"49927" 152 78 17 0 "ByFB" 1 19 44 0.05 9 1
"50049" 152 78 18 0 "ByFB" 1 19 44 0.05 9 1
"50050" 152 78 19 1 "ByFB" 1 19 44 0.05 9 1
"50051" 152 78 20 0 "ByFB" 1 19 44 0.05 9 1
"50337" 152 78 21 0 "ByFB" 1 19 44 0.05 9 1
"50364" 152 78 22 0 "ByFB" 1 19 44 0.05 9 1
"50297" 152 78 23 0 "ByFB" 1 19 44 0.05 9 1
"50177" 152 78 24 0 "ByFB" 1 19 44 0.05 9 1
"49935" 152 78 25 0 "ByFB" 1 19 44 0.05 9 1
"51149" 152 79 1 0 "ByFB" 0.01 19 65 0.01 9 1
"51150" 152 79 2 0 "ByFB" 0.01 19 65 0.01 9 1
"51151" 152 79 3 0 "ByFB" 0.01 19 65 0.01 9 1
"51152" 152 79 4 0 "ByFB" 0.01 19 65 0.01 9 1
"51153" 152 79 5 0 "ByFB" 0.01 19 65 0.01 9 1
"51154" 152 79 6 0 "ByFB" 0.01 19 65 0.01 9 1
"51155" 152 79 7 0 "ByFB" 0.01 19 65 0.01 9 1
"51156" 152 79 8 0 "ByFB" 0.01 19 65 0.01 9 1
"51157" 152 79 9 0 "ByFB" 0.01 19 65 0.01 9 1
"51158" 152 79 10 0 "ByFB" 0.01 19 65 0.01 9 1
"51159" 152 79 11 0 "ByFB" 0.01 19 65 0.01 9 1
"51160" 152 79 12 0 "ByFB" 0.01 19 65 0.01 9 1
"51161" 152 79 13 0 "ByFB" 0.01 19 65 0.01 9 1
"51162" 152 79 14 0 "ByFB" 0.01 19 65 0.01 9 1
"51163" 152 79 15 0 "ByFB" 0.01 19 65 0.01 9 1
"51164" 152 79 16 0 "ByFB" 0.01 19 65 0.01 9 1
"51896" 152 79 17 0 "ByFB" 0.01 19 65 0.01 9 1
"52142" 152 79 18 0 "ByFB" 0.01 19 65 0.01 9 1
"52264" 152 79 19 0 "ByFB" 0.01 19 65 0.01 9 1
"52265" 152 79 20 0 "ByFB" 0.01 19 65 0.01 9 1
"52266" 152 79 21 0 "ByFB" 0.01 19 65 0.01 9 1
"52398" 152 79 22 0 "ByFB" 0.01 19 65 0.01 9 1
"52351" 152 79 23 0 "ByFB" 0.01 19 65 0.01 9 1
"52365" 152 79 24 0 "ByFB" 0.01 19 65 0.01 9 1
"52149" 152 79 25 0 "ByFB" 0.01 19 65 0.01 9 1
"53363" 152 80 1 1 "ByFB" 1 3 50 0.4 -36 1
"53364" 152 80 2 1 "ByFB" 1 3 50 0.4 -36 1
"53365" 152 80 3 1 "ByFB" 1 3 50 0.4 -36 1
"53366" 152 80 4 1 "ByFB" 1 3 50 0.4 -36 1
"53367" 152 80 5 1 "ByFB" 1 3 50 0.4 -36 1
"53368" 152 80 6 0 "ByFB" 1 3 50 0.4 -36 1
"53369" 152 80 7 1 "ByFB" 1 3 50 0.4 -36 1
"53370" 152 80 8 1 "ByFB" 1 3 50 0.4 -36 1
"53371" 152 80 9 1 "ByFB" 1 3 50 0.4 -36 1
"53008" 152 80 10 1 "ByFB" 1 3 50 0.4 -36 1
"53373" 152 80 11 1 "ByFB" 1 3 50 0.4 -36 1
"53374" 152 80 12 1 "ByFB" 1 3 50 0.4 -36 1
"53375" 152 80 13 1 "ByFB" 1 3 50 0.4 -36 1
"53376" 152 80 14 1 "ByFB" 1 3 50 0.4 -36 1
"53985" 152 80 15 0 "ByFB" 1 3 50 0.4 -36 1
"54107" 152 80 16 0 "ByFB" 1 3 50 0.4 -36 1
"54108" 152 80 17 0 "ByFB" 1 3 50 0.4 -36 1
"54109" 152 80 18 0 "ByFB" 1 3 50 0.4 -36 1
"54354" 152 80 19 1 "ByFB" 1 3 50 0.4 -36 1
"54389" 152 80 20 1 "ByFB" 1 3 50 0.4 -36 1
"54398" 152 80 21 1 "ByFB" 1 3 50 0.4 -36 1
"54393" 152 80 22 0 "ByFB" 1 3 50 0.4 -36 1
"54358" 152 80 23 1 "ByFB" 1 3 50 0.4 -36 1
"54319" 152 80 24 1 "ByFB" 1 3 50 0.4 -36 1
"54117" 152 80 25 0 "ByFB" 1 3 50 0.4 -36 1
"55210" 152 83 1 1 "ByFB" 1 9 64 0.01 9 1
"55211" 152 83 2 1 "ByFB" 1 9 64 0.01 9 1
"55212" 152 83 3 1 "ByFB" 1 9 64 0.01 9 1
"55577" 152 83 4 1 "ByFB" 1 9 64 0.01 9 1
"55578" 152 83 5 1 "ByFB" 1 9 64 0.01 9 1
"55579" 152 83 6 1 "ByFB" 1 9 64 0.01 9 1
"55580" 152 83 7 1 "ByFB" 1 9 64 0.01 9 1
"55581" 152 83 8 1 "ByFB" 1 9 64 0.01 9 1
"55582" 152 83 9 1 "ByFB" 1 9 64 0.01 9 1
"55219" 152 83 10 1 "ByFB" 1 9 64 0.01 9 1
"55220" 152 83 11 1 "ByFB" 1 9 64 0.01 9 1
"55585" 152 83 12 1 "ByFB" 1 9 64 0.01 9 1
"55586" 152 83 13 1 "ByFB" 1 9 64 0.01 9 1
"55587" 152 83 14 1 "ByFB" 1 9 64 0.01 9 1
"55588" 152 83 15 1 "ByFB" 1 9 64 0.01 9 1
"55589" 152 83 16 1 "ByFB" 1 9 64 0.01 9 1
"56198" 152 83 17 1 "ByFB" 1 9 64 0.01 9 1
"56199" 152 83 18 1 "ByFB" 1 9 64 0.01 9 1
"56200" 152 83 19 1 "ByFB" 1 9 64 0.01 9 1
"56322" 152 83 20 1 "ByFB" 1 9 64 0.01 9 1
"56397" 152 83 21 1 "ByFB" 1 9 64 0.01 9 1
"56384" 152 83 22 1 "ByFB" 1 9 64 0.01 9 1
"56383" 152 83 23 1 "ByFB" 1 9 64 0.01 9 1
"56387" 152 83 24 1 "ByFB" 1 9 64 0.01 9 1
"56375" 152 83 25 1 "ByFB" 1 9 64 0.01 9 1
"57421" 152 84 1 0 "ByFB" 1 27 22 0.99 -7 1
"57422" 152 84 2 0 "ByFB" 1 27 22 0.99 -7 1
"57423" 152 84 3 0 "ByFB" 1 27 22 0.99 -7 1
"57424" 152 84 4 0 "ByFB" 1 27 22 0.99 -7 1
"57789" 152 84 5 0 "ByFB" 1 27 22 0.99 -7 1
"57790" 152 84 6 0 "ByFB" 1 27 22 0.99 -7 1
"57791" 152 84 7 0 "ByFB" 1 27 22 0.99 -7 1
"57792" 152 84 8 0 "ByFB" 1 27 22 0.99 -7 1
"57793" 152 84 9 0 "ByFB" 1 27 22 0.99 -7 1
"57430" 152 84 10 0 "ByFB" 1 27 22 0.99 -7 1
"57431" 152 84 11 0 "ByFB" 1 27 22 0.99 -7 1
"57432" 152 84 12 0 "ByFB" 1 27 22 0.99 -7 1
"57433" 152 84 13 0 "ByFB" 1 27 22 0.99 -7 1
"57434" 152 84 14 0 "ByFB" 1 27 22 0.99 -7 1
"57799" 152 84 15 0 "ByFB" 1 27 22 0.99 -7 1
"57800" 152 84 16 0 "ByFB" 1 27 22 0.99 -7 1
"57801" 152 84 17 0 "ByFB" 1 27 22 0.99 -7 1
"57802" 152 84 18 0 "ByFB" 1 27 22 0.99 -7 1
"57439" 152 84 19 0 "ByFB" 1 27 22 0.99 -7 1
"57440" 152 84 20 0 "ByFB" 1 27 22 0.99 -7 1
"57441" 152 84 21 0 "ByFB" 1 27 22 0.99 -7 1
"58371" 152 84 22 0 "ByFB" 1 27 22 0.99 -7 1
"58376" 152 84 23 0 "ByFB" 1 27 22 0.99 -7 1
"58373" 152 84 24 0 "ByFB" 1 27 22 0.99 -7 1
"58297" 152 84 25 0 "ByFB" 1 27 22 0.99 -7 1
"59634" 152 85 1 1 "ByFB" 1 20 70 0.25 6 1
"59635" 152 85 2 1 "ByFB" 1 20 70 0.25 6 1
"58663" 152 85 3 1 "ByFB" 1 20 70 0.25 6 1
"58543" 152 85 4 1 "ByFB" 1 20 70 0.25 6 1
"58908" 152 85 5 1 "ByFB" 1 20 70 0.25 6 1
"58909" 152 85 6 0 "ByFB" 1 20 70 0.25 6 1
"58910" 152 85 7 0 "ByFB" 1 20 70 0.25 6 1
"58911" 152 85 8 1 "ByFB" 1 20 70 0.25 6 1
"59276" 152 85 9 1 "ByFB" 1 20 70 0.25 6 1
"59277" 152 85 10 1 "ByFB" 1 20 70 0.25 6 1
"59278" 152 85 11 1 "ByFB" 1 20 70 0.25 6 1
"58672" 152 85 12 1 "ByFB" 1 20 70 0.25 6 1
"58552" 152 85 13 1 "ByFB" 1 20 70 0.25 6 1
"58917" 152 85 14 1 "ByFB" 1 20 70 0.25 6 1
"58918" 152 85 15 0 "ByFB" 1 20 70 0.25 6 1
"58919" 152 85 16 1 "ByFB" 1 20 70 0.25 6 1
"58920" 152 85 17 0 "ByFB" 1 20 70 0.25 6 1
"59285" 152 85 18 0 "ByFB" 1 20 70 0.25 6 1
"59286" 152 85 19 0 "ByFB" 1 20 70 0.25 6 1
"59287" 152 85 20 0 "ByFB" 1 20 70 0.25 6 1
"58924" 152 85 21 0 "ByFB" 1 20 70 0.25 6 1
"58561" 152 85 22 1 "ByFB" 1 20 70 0.25 6 1
"59655" 152 85 23 1 "ByFB" 1 20 70 0.25 6 1
"59656" 152 85 24 0 "ByFB" 1 20 70 0.25 6 1
"60371" 152 85 25 1 "ByFB" 1 20 70 0.25 6 1
"61845" 152 89 1 1 "ByFB" 1 17 44 0.1 17 1
"61846" 152 89 2 1 "ByFB" 1 17 44 0.1 17 1
"60874" 152 89 3 1 "ByFB" 1 17 44 0.1 17 1
"60754" 152 89 4 1 "ByFB" 1 17 44 0.1 17 1
"60755" 152 89 5 1 "ByFB" 1 17 44 0.1 17 1
"60756" 152 89 6 1 "ByFB" 1 17 44 0.1 17 1
"60757" 152 89 7 1 "ByFB" 1 17 44 0.1 17 1
"61122" 152 89 8 1 "ByFB" 1 17 44 0.1 17 1
"61123" 152 89 9 1 "ByFB" 1 17 44 0.1 17 1
"61124" 152 89 10 1 "ByFB" 1 17 44 0.1 17 1
"60761" 152 89 11 1 "ByFB" 1 17 44 0.1 17 1
"60762" 152 89 12 1 "ByFB" 1 17 44 0.1 17 1
"60763" 152 89 13 1 "ByFB" 1 17 44 0.1 17 1
"60764" 152 89 14 1 "ByFB" 1 17 44 0.1 17 1
"60765" 152 89 15 1 "ByFB" 1 17 44 0.1 17 1
"61130" 152 89 16 1 "ByFB" 1 17 44 0.1 17 1
"61131" 152 89 17 1 "ByFB" 1 17 44 0.1 17 1
"61132" 152 89 18 1 "ByFB" 1 17 44 0.1 17 1
"61133" 152 89 19 1 "ByFB" 1 17 44 0.1 17 1
"61498" 152 89 20 1 "ByFB" 1 17 44 0.1 17 1
"61135" 152 89 21 1 "ByFB" 1 17 44 0.1 17 1
"60772" 152 89 22 1 "ByFB" 1 17 44 0.1 17 1
"60773" 152 89 23 1 "ByFB" 1 17 44 0.1 17 1
"61867" 152 89 24 1 "ByFB" 1 17 44 0.1 17 1
"61868" 152 89 25 1 "ByFB" 1 17 44 0.1 17 1
"64056" 152 90 1 1 "ByFB" 1 10 31 0.75 -49 1
"64057" 152 90 2 1 "ByFB" 1 10 31 0.75 -49 1
"62964" 152 90 3 1 "ByFB" 1 10 31 0.75 -49 1
"62965" 152 90 4 1 "ByFB" 1 10 31 0.75 -49 1
"62966" 152 90 5 1 "ByFB" 1 10 31 0.75 -49 1
"62967" 152 90 6 1 "ByFB" 1 10 31 0.75 -49 1
"62968" 152 90 7 1 "ByFB" 1 10 31 0.75 -49 1
"62969" 152 90 8 1 "ByFB" 1 10 31 0.75 -49 1
"62970" 152 90 9 1 "ByFB" 1 10 31 0.75 -49 1
"62971" 152 90 10 1 "ByFB" 1 10 31 0.75 -49 1
"62972" 152 90 11 1 "ByFB" 1 10 31 0.75 -49 1
"62973" 152 90 12 1 "ByFB" 1 10 31 0.75 -49 1
"62974" 152 90 13 0 "ByFB" 1 10 31 0.75 -49 1
"62975" 152 90 14 0 "ByFB" 1 10 31 0.75 -49 1
"62976" 152 90 15 1 "ByFB" 1 10 31 0.75 -49 1
"62977" 152 90 16 1 "ByFB" 1 10 31 0.75 -49 1
"62978" 152 90 17 1 "ByFB" 1 10 31 0.75 -49 1
"62979" 152 90 18 1 "ByFB" 1 10 31 0.75 -49 1
"63344" 152 90 19 1 "ByFB" 1 10 31 0.75 -49 1
"63345" 152 90 20 0 "ByFB" 1 10 31 0.75 -49 1
"62982" 152 90 21 0 "ByFB" 1 10 31 0.75 -49 1
"62983" 152 90 22 1 "ByFB" 1 10 31 0.75 -49 1
"62984" 152 90 23 1 "ByFB" 1 10 31 0.75 -49 1
"62985" 152 90 24 1 "ByFB" 1 10 31 0.75 -49 1
"62986" 152 90 25 1 "ByFB" 1 10 31 0.75 -49 1
"33466" 153 62 1 0 "ByFB" 1 25 45 0.2 17 1
"34197" 153 62 2 0 "ByFB" 1 25 45 0.2 17 1
"34198" 153 62 3 0 "ByFB" 1 25 45 0.2 17 1
"34199" 153 62 4 1 "ByFB" 1 25 45 0.2 17 1
"34200" 153 62 5 1 "ByFB" 1 25 45 0.2 17 1
"34201" 153 62 6 0 "ByFB" 1 25 45 0.2 17 1
"33838" 153 62 7 0 "ByFB" 1 25 45 0.2 17 1
"33839" 153 62 8 0 "ByFB" 1 25 45 0.2 17 1
"33840" 153 62 9 0 "ByFB" 1 25 45 0.2 17 1
"33841" 153 62 10 0 "ByFB" 1 25 45 0.2 17 1
"34206" 153 62 11 0 "ByFB" 1 25 45 0.2 17 1
"34207" 153 62 12 0 "ByFB" 1 25 45 0.2 17 1
"34208" 153 62 13 0 "ByFB" 1 25 45 0.2 17 1
"34209" 153 62 14 0 "ByFB" 1 25 45 0.2 17 1
"34210" 153 62 15 0 "ByFB" 1 25 45 0.2 17 1
"34211" 153 62 16 0 "ByFB" 1 25 45 0.2 17 1
"34212" 153 62 17 0 "ByFB" 1 25 45 0.2 17 1
"34213" 153 62 18 0 "ByFB" 1 25 45 0.2 17 1
"34214" 153 62 19 0 "ByFB" 1 25 45 0.2 17 1
"34390" 153 62 20 0 "ByFB" 1 25 45 0.2 17 1
"34400" 153 62 21 0 "ByFB" 1 25 45 0.2 17 1
"34386" 153 62 22 0 "ByFB" 1 25 45 0.2 17 1
"34385" 153 62 23 0 "ByFB" 1 25 45 0.2 17 1
"34394" 153 62 24 0 "ByFB" 1 25 45 0.2 17 1
"34220" 153 62 25 0 "ByFB" 1 25 45 0.2 17 1
"34585" 153 65 1 1 "ByFB" 0.4 -16 -5 1 -5 1
"34586" 153 65 2 1 "ByFB" 0.4 -16 -5 1 -5 1
"35680" 153 65 3 1 "ByFB" 0.4 -16 -5 1 -5 1
"35681" 153 65 4 1 "ByFB" 0.4 -16 -5 1 -5 1
"35682" 153 65 5 1 "ByFB" 0.4 -16 -5 1 -5 1
"35683" 153 65 6 1 "ByFB" 0.4 -16 -5 1 -5 1
"35684" 153 65 7 1 "ByFB" 0.4 -16 -5 1 -5 1
"35321" 153 65 8 0 "ByFB" 0.4 -16 -5 1 -5 1
"35322" 153 65 9 1 "ByFB" 0.4 -16 -5 1 -5 1
"35687" 153 65 10 1 "ByFB" 0.4 -16 -5 1 -5 1
"35688" 153 65 11 1 "ByFB" 0.4 -16 -5 1 -5 1
"35689" 153 65 12 1 "ByFB" 0.4 -16 -5 1 -5 1
"35690" 153 65 13 1 "ByFB" 0.4 -16 -5 1 -5 1
"35691" 153 65 14 1 "ByFB" 0.4 -16 -5 1 -5 1
"35692" 153 65 15 1 "ByFB" 0.4 -16 -5 1 -5 1
"35693" 153 65 16 1 "ByFB" 0.4 -16 -5 1 -5 1
"35330" 153 65 17 1 "ByFB" 0.4 -16 -5 1 -5 1
"35331" 153 65 18 1 "ByFB" 0.4 -16 -5 1 -5 1
"35696" 153 65 19 1 "ByFB" 0.4 -16 -5 1 -5 1
"35697" 153 65 20 1 "ByFB" 0.4 -16 -5 1 -5 1
"35698" 153 65 21 1 "ByFB" 0.4 -16 -5 1 -5 1
"35699" 153 65 22 1 "ByFB" 0.4 -16 -5 1 -5 1
"35700" 153 65 23 1 "ByFB" 0.4 -16 -5 1 -5 1
"35701" 153 65 24 1 "ByFB" 0.4 -16 -5 1 -5 1
"35338" 153 65 25 1 "ByFB" 0.4 -16 -5 1 -5 1
"36552" 153 68 1 0 "ByFB" 1 12 102 0.2 -14 1
"36553" 153 68 2 0 "ByFB" 1 12 102 0.2 -14 1
"36798" 153 68 3 0 "ByFB" 1 12 102 0.2 -14 1
"36799" 153 68 4 0 "ByFB" 1 12 102 0.2 -14 1
"36800" 153 68 5 0 "ByFB" 1 12 102 0.2 -14 1
"37894" 153 68 6 0 "ByFB" 1 12 102 0.2 -14 1
"37895" 153 68 7 0 "ByFB" 1 12 102 0.2 -14 1
"37532" 153 68 8 0 "ByFB" 1 12 102 0.2 -14 1
"37533" 153 68 9 0 "ByFB" 1 12 102 0.2 -14 1
"37534" 153 68 10 0 "ByFB" 1 12 102 0.2 -14 1
"37535" 153 68 11 0 "ByFB" 1 12 102 0.2 -14 1
"37900" 153 68 12 0 "ByFB" 1 12 102 0.2 -14 1
"37901" 153 68 13 0 "ByFB" 1 12 102 0.2 -14 1
"37902" 153 68 14 0 "ByFB" 1 12 102 0.2 -14 1
"37903" 153 68 15 0 "ByFB" 1 12 102 0.2 -14 1
"37904" 153 68 16 0 "ByFB" 1 12 102 0.2 -14 1
"37541" 153 68 17 0 "ByFB" 1 12 102 0.2 -14 1
"37542" 153 68 18 0 "ByFB" 1 12 102 0.2 -14 1
"37543" 153 68 19 0 "ByFB" 1 12 102 0.2 -14 1
"37544" 153 68 20 0 "ByFB" 1 12 102 0.2 -14 1
"37909" 153 68 21 0 "ByFB" 1 12 102 0.2 -14 1
"37910" 153 68 22 0 "ByFB" 1 12 102 0.2 -14 1
"37911" 153 68 23 0 "ByFB" 1 12 102 0.2 -14 1
"37912" 153 68 24 0 "ByFB" 1 12 102 0.2 -14 1
"37549" 153 68 25 0 "ByFB" 1 12 102 0.2 -14 1
"38642" 153 70 1 0 "ByFB" 1 18 35 0.75 -19 1
"38643" 153 70 2 0 "ByFB" 1 18 35 0.75 -19 1
"38765" 153 70 3 0 "ByFB" 1 18 35 0.75 -19 1
"38766" 153 70 4 0 "ByFB" 1 18 35 0.75 -19 1
"38646" 153 70 5 0 "ByFB" 1 18 35 0.75 -19 1
"39013" 153 70 6 0 "ByFB" 1 18 35 0.75 -19 1
"39014" 153 70 7 0 "ByFB" 1 18 35 0.75 -19 1
"39746" 153 70 8 0 "ByFB" 1 18 35 0.75 -19 1
"39747" 153 70 9 0 "ByFB" 1 18 35 0.75 -19 1
"39748" 153 70 10 0 "ByFB" 1 18 35 0.75 -19 1
"39749" 153 70 11 0 "ByFB" 1 18 35 0.75 -19 1
"40114" 153 70 12 0 "ByFB" 1 18 35 0.75 -19 1
"40115" 153 70 13 0 "ByFB" 1 18 35 0.75 -19 1
"40116" 153 70 14 0 "ByFB" 1 18 35 0.75 -19 1
"40117" 153 70 15 0 "ByFB" 1 18 35 0.75 -19 1
"39754" 153 70 16 0 "ByFB" 1 18 35 0.75 -19 1
"39755" 153 70 17 0 "ByFB" 1 18 35 0.75 -19 1
"39756" 153 70 18 0 "ByFB" 1 18 35 0.75 -19 1
"39757" 153 70 19 0 "ByFB" 1 18 35 0.75 -19 1
"39758" 153 70 20 0 "ByFB" 1 18 35 0.75 -19 1
"39759" 153 70 21 0 "ByFB" 1 18 35 0.75 -19 1
"40003" 153 70 22 0 "ByFB" 1 18 35 0.75 -19 1
"40125" 153 70 23 0 "ByFB" 1 18 35 0.75 -19 1
"40126" 153 70 24 0 "ByFB" 1 18 35 0.75 -19 1
"39034" 153 70 25 0 "ByFB" 1 18 35 0.75 -19 1
"40856" 153 71 1 0 "ByFB" 0.6 -20 76 0.2 -26 1
"40857" 153 71 2 0 "ByFB" 0.6 -20 76 0.2 -26 1
"40979" 153 71 3 0 "ByFB" 0.6 -20 76 0.2 -26 1
"40859" 153 71 4 0 "ByFB" 0.6 -20 76 0.2 -26 1
"41225" 153 71 5 0 "ByFB" 0.6 -20 76 0.2 -26 1
"41226" 153 71 6 1 "ByFB" 0.6 -20 76 0.2 -26 1
"41956" 153 71 7 0 "ByFB" 0.6 -20 76 0.2 -26 1
"41957" 153 71 8 0 "ByFB" 0.6 -20 76 0.2 -26 1
"41958" 153 71 9 0 "ByFB" 0.6 -20 76 0.2 -26 1
"41959" 153 71 10 0 "ByFB" 0.6 -20 76 0.2 -26 1
"41960" 153 71 11 0 "ByFB" 0.6 -20 76 0.2 -26 1
"41961" 153 71 12 0 "ByFB" 0.6 -20 76 0.2 -26 1
"41962" 153 71 13 1 "ByFB" 0.6 -20 76 0.2 -26 1
"42327" 153 71 14 0 "ByFB" 0.6 -20 76 0.2 -26 1
"42207" 153 71 15 0 "ByFB" 0.6 -20 76 0.2 -26 1
"41965" 153 71 16 0 "ByFB" 0.6 -20 76 0.2 -26 1
"41966" 153 71 17 0 "ByFB" 0.6 -20 76 0.2 -26 1
"41967" 153 71 18 0 "ByFB" 0.6 -20 76 0.2 -26 1
"41968" 153 71 19 0 "ByFB" 0.6 -20 76 0.2 -26 1
