"subject" "problem" "trial" "choice" "condition" "pHa" "La" "Hb" "pHb" "Lb" "LotNum"
"22030" 1330 8 25 0 "ByFB" 1 1 20 0.05 0 1
"25963" 1330 9 1 0 "ByFB" 1 1 100 0.01 0 1
"26328" 1330 9 2 0 "ByFB" 1 1 100 0.01 0 1
"26329" 1330 9 3 0 "ByFB" 1 1 100 0.01 0 1
"26695" 1330 9 4 0 "ByFB" 1 1 100 0.01 0 1
"26696" 1330 9 5 1 "ByFB" 1 1 100 0.01 0 1
"26333" 1330 9 6 1 "ByFB" 1 1 100 0.01 0 1
"26334" 1330 9 7 1 "ByFB" 1 1 100 0.01 0 1
"26699" 1330 9 8 1 "ByFB" 1 1 100 0.01 0 1
"27429" 1330 9 9 1 "ByFB" 1 1 100 0.01 0 1
"27430" 1330 9 10 1 "ByFB" 1 1 100 0.01 0 1
"27431" 1330 9 11 1 "ByFB" 1 1 100 0.01 0 1
"27432" 1330 9 12 1 "ByFB" 1 1 100 0.01 0 1
"27798" 1330 9 13 1 "ByFB" 1 1 100 0.01 0 1
"27799" 1330 9 14 1 "ByFB" 1 1 100 0.01 0 1
"25365" 1330 9 15 1 "ByFB" 1 1 100 0.01 0 1
"25245" 1330 9 16 1 "ByFB" 1 1 100 0.01 0 1
"25975" 1330 9 17 1 "ByFB" 1 1 100 0.01 0 1
"25976" 1330 9 18 1 "ByFB" 1 1 100 0.01 0 1
"25977" 1330 9 19 1 "ByFB" 1 1 100 0.01 0 1
"25978" 1330 9 20 1 "ByFB" 1 1 100 0.01 0 1
"25979" 1330 9 21 1 "ByFB" 1 1 100 0.01 0 1
"25980" 1330 9 22 1 "ByFB" 1 1 100 0.01 0 1
"26346" 1330 9 23 1 "ByFB" 1 1 100 0.01 0 1
"26347" 1330 9 24 1 "ByFB" 1 1 100 0.01 0 1
"26348" 1330 9 25 1 "ByFB" 1 1 100 0.01 0 1
"30361" 1330 10 1 0 "ByFB" 1 2 101 0.01 1 1
"30726" 1330 10 2 0 "ByFB" 1 2 101 0.01 1 1
"30727" 1330 10 3 0 "ByFB" 1 2 101 0.01 1 1
"30364" 1330 10 4 0 "ByFB" 1 2 101 0.01 1 1
"30365" 1330 10 5 0 "ByFB" 1 2 101 0.01 1 1
"30366" 1330 10 6 0 "ByFB" 1 2 101 0.01 1 1
"30731" 1330 10 7 0 "ByFB" 1 2 101 0.01 1 1
"30368" 1330 10 8 0 "ByFB" 1 2 101 0.01 1 1
"30369" 1330 10 9 0 "ByFB" 1 2 101 0.01 1 1
"30370" 1330 10 10 0 "ByFB" 1 2 101 0.01 1 1
"30371" 1330 10 11 0 "ByFB" 1 2 101 0.01 1 1
"30372" 1330 10 12 0 "ByFB" 1 2 101 0.01 1 1
"30373" 1330 10 13 0 "ByFB" 1 2 101 0.01 1 1
"30374" 1330 10 14 0 "ByFB" 1 2 101 0.01 1 1
"28548" 1330 10 15 0 "ByFB" 1 2 101 0.01 1 1
"28549" 1330 10 16 0 "ByFB" 1 2 101 0.01 1 1
"28372" 1330 10 17 0 "ByFB" 1 2 101 0.01 1 1
"28551" 1330 10 18 0 "ByFB" 1 2 101 0.01 1 1
"28309" 1330 10 19 0 "ByFB" 1 2 101 0.01 1 1
"28350" 1330 10 20 0 "ByFB" 1 2 101 0.01 1 1
"28311" 1330 10 21 0 "ByFB" 1 2 101 0.01 1 1
"28555" 1330 10 22 0 "ByFB" 1 2 101 0.01 1 1
"28556" 1330 10 23 0 "ByFB" 1 2 101 0.01 1 1
"28557" 1330 10 24 0 "ByFB" 1 2 101 0.01 1 1
"28247" 1330 10 25 0 "ByFB" 1 2 101 0.01 1 1
"31842" 1330 11 1 1 "ByFB" 1 19 20 0.9 -20 1
"32207" 1330 11 2 1 "ByFB" 1 19 20 0.9 -20 1
"32208" 1330 11 3 1 "ByFB" 1 19 20 0.9 -20 1
"32209" 1330 11 4 0 "ByFB" 1 19 20 0.9 -20 1
"32210" 1330 11 5 0 "ByFB" 1 19 20 0.9 -20 1
"32211" 1330 11 6 1 "ByFB" 1 19 20 0.9 -20 1
"31848" 1330 11 7 1 "ByFB" 1 19 20 0.9 -20 1
"33676" 1330 11 8 0 "ByFB" 1 19 20 0.9 -20 1
"33677" 1330 11 9 0 "ByFB" 1 19 20 0.9 -20 1
"33678" 1330 11 10 0 "ByFB" 1 19 20 0.9 -20 1
"33315" 1330 11 11 0 "ByFB" 1 19 20 0.9 -20 1
"33316" 1330 11 12 0 "ByFB" 1 19 20 0.9 -20 1
"33681" 1330 11 13 0 "ByFB" 1 19 20 0.9 -20 1
"33561" 1330 11 14 1 "ByFB" 1 19 20 0.9 -20 1
"32222" 1330 11 15 1 "ByFB" 1 19 20 0.9 -20 1
"32953" 1330 11 16 0 "ByFB" 1 19 20 0.9 -20 1
"32954" 1330 11 17 0 "ByFB" 1 19 20 0.9 -20 1
"32955" 1330 11 18 0 "ByFB" 1 19 20 0.9 -20 1
"32956" 1330 11 19 0 "ByFB" 1 19 20 0.9 -20 1
"32957" 1330 11 20 0 "ByFB" 1 19 20 0.9 -20 1
"32958" 1330 11 21 1 "ByFB" 1 19 20 0.9 -20 1
"32959" 1330 11 22 0 "ByFB" 1 19 20 0.9 -20 1
"32960" 1330 11 23 0 "ByFB" 1 19 20 0.9 -20 1
"32961" 1330 11 24 1 "ByFB" 1 19 20 0.9 -20 1
"32962" 1330 11 25 1 "ByFB" 1 19 20 0.9 -20 1
"34786" 1330 12 1 0 "ByFB" 1 0 50 0.5 -50 1
"34787" 1330 12 2 0 "ByFB" 1 0 50 0.5 -50 1
"34788" 1330 12 3 0 "ByFB" 1 0 50 0.5 -50 1
"34789" 1330 12 4 0 "ByFB" 1 0 50 0.5 -50 1
"34790" 1330 12 5 0 "ByFB" 1 0 50 0.5 -50 1
"35519" 1330 12 6 0 "ByFB" 1 0 50 0.5 -50 1
"35520" 1330 12 7 0 "ByFB" 1 0 50 0.5 -50 1
"35521" 1330 12 8 1 "ByFB" 1 0 50 0.5 -50 1
"35158" 1330 12 9 0 "ByFB" 1 0 50 0.5 -50 1
"35523" 1330 12 10 0 "ByFB" 1 0 50 0.5 -50 1
"35524" 1330 12 11 0 "ByFB" 1 0 50 0.5 -50 1
"35525" 1330 12 12 0 "ByFB" 1 0 50 0.5 -50 1
"35526" 1330 12 13 0 "ByFB" 1 0 50 0.5 -50 1
"35527" 1330 12 14 1 "ByFB" 1 0 50 0.5 -50 1
"35161" 1330 12 15 0 "ByFB" 1 0 50 0.5 -50 1
"35162" 1330 12 16 0 "ByFB" 1 0 50 0.5 -50 1
"35163" 1330 12 17 0 "ByFB" 1 0 50 0.5 -50 1
"34678" 1330 12 18 0 "ByFB" 1 0 50 0.5 -50 1
"34679" 1330 12 19 0 "ByFB" 1 0 50 0.5 -50 1
"35167" 1330 12 20 0 "ByFB" 1 0 50 0.5 -50 1
"35168" 1330 12 21 0 "ByFB" 1 0 50 0.5 -50 1
"35169" 1330 12 22 0 "ByFB" 1 0 50 0.5 -50 1
"35170" 1330 12 23 0 "ByFB" 1 0 50 0.5 -50 1
"35171" 1330 12 24 0 "ByFB" 1 0 50 0.5 -50 1
"35172" 1330 12 25 0 "ByFB" 1 0 50 0.5 -50 1
"37725" 1330 14 1 1 "ByFB" 1 0 1 0.5 -1 1
"37726" 1330 14 2 1 "ByFB" 1 0 1 0.5 -1 1
"37740" 1330 14 3 1 "ByFB" 1 0 1 0.5 -1 1
"38093" 1330 14 4 1 "ByFB" 1 0 1 0.5 -1 1
"38094" 1330 14 5 0 "ByFB" 1 0 1 0.5 -1 1
"38095" 1330 14 6 0 "ByFB" 1 0 1 0.5 -1 1
"38096" 1330 14 7 0 "ByFB" 1 0 1 0.5 -1 1
"38462" 1330 14 8 0 "ByFB" 1 0 1 0.5 -1 1
"38463" 1330 14 9 0 "ByFB" 1 0 1 0.5 -1 1
"38464" 1330 14 10 0 "ByFB" 1 0 1 0.5 -1 1
"38465" 1330 14 11 0 "ByFB" 1 0 1 0.5 -1 1
"38466" 1330 14 12 0 "ByFB" 1 0 1 0.5 -1 1
"38467" 1330 14 13 0 "ByFB" 1 0 1 0.5 -1 1
"39197" 1330 14 14 0 "ByFB" 1 0 1 0.5 -1 1
"38102" 1330 14 15 0 "ByFB" 1 0 1 0.5 -1 1
"38468" 1330 14 16 0 "ByFB" 1 0 1 0.5 -1 1
"38469" 1330 14 17 0 "ByFB" 1 0 1 0.5 -1 1
"38470" 1330 14 18 0 "ByFB" 1 0 1 0.5 -1 1
"38471" 1330 14 19 0 "ByFB" 1 0 1 0.5 -1 1
"38472" 1330 14 20 0 "ByFB" 1 0 1 0.5 -1 1
"38473" 1330 14 21 0 "ByFB" 1 0 1 0.5 -1 1
"38474" 1330 14 22 0 "ByFB" 1 0 1 0.5 -1 1
"38475" 1330 14 23 0 "ByFB" 1 0 1 0.5 -1 1
"38476" 1330 14 24 0 "ByFB" 1 0 1 0.5 -1 1
"38477" 1330 14 25 0 "ByFB" 1 0 1 0.5 -1 1
"40825" 1330 15 1 1 "ByFB" 1 7 50 0.5 1 1
"40800" 1330 15 2 1 "ByFB" 1 7 50 0.5 1 1
"40801" 1330 15 3 1 "ByFB" 1 7 50 0.5 1 1
"40746" 1330 15 4 1 "ByFB" 1 7 50 0.5 1 1
"41397" 1330 15 5 1 "ByFB" 1 7 50 0.5 1 1
"41398" 1330 15 6 1 "ByFB" 1 7 50 0.5 1 1
"41399" 1330 15 7 1 "ByFB" 1 7 50 0.5 1 1
"41400" 1330 15 8 1 "ByFB" 1 7 50 0.5 1 1
"41401" 1330 15 9 1 "ByFB" 1 7 50 0.5 1 1
"41766" 1330 15 10 1 "ByFB" 1 7 50 0.5 1 1
"41768" 1330 15 11 1 "ByFB" 1 7 50 0.5 1 1
"41405" 1330 15 12 1 "ByFB" 1 7 50 0.5 1 1
"41406" 1330 15 13 1 "ByFB" 1 7 50 0.5 1 1
"41043" 1330 15 14 1 "ByFB" 1 7 50 0.5 1 1
"41041" 1330 15 15 1 "ByFB" 1 7 50 0.5 1 1
"41042" 1330 15 16 1 "ByFB" 1 7 50 0.5 1 1
"40920" 1330 15 17 1 "ByFB" 1 7 50 0.5 1 1
"40841" 1330 15 18 1 "ByFB" 1 7 50 0.5 1 1
"41410" 1330 15 19 1 "ByFB" 1 7 50 0.5 1 1
"41411" 1330 15 20 1 "ByFB" 1 7 50 0.5 1 1
"41533" 1330 15 21 1 "ByFB" 1 7 50 0.5 1 1
"41413" 1330 15 22 1 "ByFB" 1 7 50 0.5 1 1
"41414" 1330 15 23 1 "ByFB" 1 7 50 0.5 1 1
"42144" 1330 15 24 1 "ByFB" 1 7 50 0.5 1 1
"41781" 1330 15 25 1 "ByFB" 1 7 50 0.5 1 1
"44334" 1330 16 1 1 "ByFB" 1 7 50 0.5 -1 1
"44335" 1330 16 2 1 "ByFB" 1 7 50 0.5 -1 1
"44336" 1330 16 3 1 "ByFB" 1 7 50 0.5 -1 1
"44337" 1330 16 4 1 "ByFB" 1 7 50 0.5 -1 1
"44338" 1330 16 5 1 "ByFB" 1 7 50 0.5 -1 1
"44339" 1330 16 6 1 "ByFB" 1 7 50 0.5 -1 1
"45433" 1330 16 7 1 "ByFB" 1 7 50 0.5 -1 1
"45070" 1330 16 8 1 "ByFB" 1 7 50 0.5 -1 1
"45071" 1330 16 9 1 "ByFB" 1 7 50 0.5 -1 1
"45072" 1330 16 10 1 "ByFB" 1 7 50 0.5 -1 1
"44709" 1330 16 11 1 "ByFB" 1 7 50 0.5 -1 1
"44710" 1330 16 12 1 "ByFB" 1 7 50 0.5 -1 1
"44711" 1330 16 13 1 "ByFB" 1 7 50 0.5 -1 1
"44712" 1330 16 14 1 "ByFB" 1 7 50 0.5 -1 1
"44346" 1330 16 15 1 "ByFB" 1 7 50 0.5 -1 1
"43983" 1330 16 16 1 "ByFB" 1 7 50 0.5 -1 1
"44105" 1330 16 17 1 "ByFB" 1 7 50 0.5 -1 1
"44106" 1330 16 18 1 "ByFB" 1 7 50 0.5 -1 1
"44350" 1330 16 19 1 "ByFB" 1 7 50 0.5 -1 1
"44351" 1330 16 20 1 "ByFB" 1 7 50 0.5 -1 1
"44352" 1330 16 21 1 "ByFB" 1 7 50 0.5 -1 1
"44353" 1330 16 22 1 "ByFB" 1 7 50 0.5 -1 1
"43990" 1330 16 23 1 "ByFB" 1 7 50 0.5 -1 1
"43991" 1330 16 24 1 "ByFB" 1 7 50 0.5 -1 1
"43992" 1330 16 25 1 "ByFB" 1 7 50 0.5 -1 1
"47029" 1330 17 1 1 "ByFB" 1 30 50 0.5 1 1
"47030" 1330 17 2 1 "ByFB" 1 30 50 0.5 1 1
"47274" 1330 17 3 1 "ByFB" 1 30 50 0.5 1 1
"47275" 1330 17 4 0 "ByFB" 1 30 50 0.5 1 1
"47276" 1330 17 5 0 "ByFB" 1 30 50 0.5 1 1
"48376" 1330 17 6 0 "ByFB" 1 30 50 0.5 1 1
"48377" 1330 17 7 0 "ByFB" 1 30 50 0.5 1 1
"48378" 1330 17 8 0 "ByFB" 1 30 50 0.5 1 1
"48743" 1330 17 9 0 "ByFB" 1 30 50 0.5 1 1
"48744" 1330 17 10 1 "ByFB" 1 30 50 0.5 1 1
"48745" 1330 17 11 1 "ByFB" 1 30 50 0.5 1 1
"48746" 1330 17 12 1 "ByFB" 1 30 50 0.5 1 1
"48747" 1330 17 13 0 "ByFB" 1 30 50 0.5 1 1
"48748" 1330 17 14 0 "ByFB" 1 30 50 0.5 1 1
"48018" 1330 17 15 1 "ByFB" 1 30 50 0.5 1 1
"48019" 1330 17 16 0 "ByFB" 1 30 50 0.5 1 1
"48387" 1330 17 17 0 "ByFB" 1 30 50 0.5 1 1
"48388" 1330 17 18 0 "ByFB" 1 30 50 0.5 1 1
"48389" 1330 17 19 1 "ByFB" 1 30 50 0.5 1 1
"48390" 1330 17 20 0 "ByFB" 1 30 50 0.5 1 1
"49485" 1330 17 21 0 "ByFB" 1 30 50 0.5 1 1
"49486" 1330 17 22 0 "ByFB" 1 30 50 0.5 1 1
"49487" 1330 17 23 0 "ByFB" 1 30 50 0.5 1 1
"49488" 1330 17 24 0 "ByFB" 1 30 50 0.5 1 1
"49489" 1330 17 25 0 "ByFB" 1 30 50 0.5 1 1
"51679" 1330 18 1 1 "ByFB" 1 30 50 0.5 -1 1
"51680" 1330 18 2 1 "ByFB" 1 30 50 0.5 -1 1
"52045" 1330 18 3 0 "ByFB" 1 30 50 0.5 -1 1
"51682" 1330 18 4 1 "ByFB" 1 30 50 0.5 -1 1
"51683" 1330 18 5 1 "ByFB" 1 30 50 0.5 -1 1
"52048" 1330 18 6 1 "ByFB" 1 30 50 0.5 -1 1
"51685" 1330 18 7 1 "ByFB" 1 30 50 0.5 -1 1
"51686" 1330 18 8 1 "ByFB" 1 30 50 0.5 -1 1
"51687" 1330 18 9 1 "ByFB" 1 30 50 0.5 -1 1
"51688" 1330 18 10 1 "ByFB" 1 30 50 0.5 -1 1
"51689" 1330 18 11 1 "ByFB" 1 30 50 0.5 -1 1
"51326" 1330 18 12 1 "ByFB" 1 30 50 0.5 -1 1
"51691" 1330 18 13 1 "ByFB" 1 30 50 0.5 -1 1
"51692" 1330 18 14 1 "ByFB" 1 30 50 0.5 -1 1
"50960" 1330 18 15 1 "ByFB" 1 30 50 0.5 -1 1
"50961" 1330 18 16 1 "ByFB" 1 30 50 0.5 -1 1
"50598" 1330 18 17 1 "ByFB" 1 30 50 0.5 -1 1
"50599" 1330 18 18 1 "ByFB" 1 30 50 0.5 -1 1
"50357" 1330 18 19 1 "ByFB" 1 30 50 0.5 -1 1
"50155" 1330 18 20 1 "ByFB" 1 30 50 0.5 -1 1
"50238" 1330 18 21 1 "ByFB" 1 30 50 0.5 -1 1
"50239" 1330 18 22 1 "ByFB" 1 30 50 0.5 -1 1
"50077" 1330 18 23 0 "ByFB" 1 30 50 0.5 -1 1
"50061" 1330 18 24 0 "ByFB" 1 30 50 0.5 -1 1
"50242" 1330 18 25 0 "ByFB" 1 30 50 0.5 -1 1
"53889" 1330 24 1 0 "ByFB" 1 -2 -1 0.5 -3 1
"54255" 1330 24 2 0 "ByFB" 1 -2 -1 0.5 -3 1
"54256" 1330 24 3 0 "ByFB" 1 -2 -1 0.5 -3 1
"54621" 1330 24 4 0 "ByFB" 1 -2 -1 0.5 -3 1
"54622" 1330 24 5 0 "ByFB" 1 -2 -1 0.5 -3 1
"54623" 1330 24 6 1 "ByFB" 1 -2 -1 0.5 -3 1
"54260" 1330 24 7 1 "ByFB" 1 -2 -1 0.5 -3 1
"54990" 1330 24 8 1 "ByFB" 1 -2 -1 0.5 -3 1
"54991" 1330 24 9 1 "ByFB" 1 -2 -1 0.5 -3 1
"54992" 1330 24 10 1 "ByFB" 1 -2 -1 0.5 -3 1
"54993" 1330 24 11 1 "ByFB" 1 -2 -1 0.5 -3 1
"54994" 1330 24 12 1 "ByFB" 1 -2 -1 0.5 -3 1
"55724" 1330 24 13 1 "ByFB" 1 -2 -1 0.5 -3 1
"55725" 1330 24 14 1 "ByFB" 1 -2 -1 0.5 -3 1
"53536" 1330 24 15 1 "ByFB" 1 -2 -1 0.5 -3 1
"54266" 1330 24 16 1 "ByFB" 1 -2 -1 0.5 -3 1
"54267" 1330 24 17 1 "ByFB" 1 -2 -1 0.5 -3 1
"54268" 1330 24 18 1 "ByFB" 1 -2 -1 0.5 -3 1
"54269" 1330 24 19 1 "ByFB" 1 -2 -1 0.5 -3 1
"54999" 1330 24 20 1 "ByFB" 1 -2 -1 0.5 -3 1
"55000" 1330 24 21 1 "ByFB" 1 -2 -1 0.5 -3 1
"55001" 1330 24 22 1 "ByFB" 1 -2 -1 0.5 -3 1
"55002" 1330 24 23 1 "ByFB" 1 -2 -1 0.5 -3 1
"55003" 1330 24 24 1 "ByFB" 1 -2 -1 0.5 -3 1
"55004" 1330 24 25 1 "ByFB" 1 -2 -1 0.5 -3 1
"57558" 1330 25 1 1 "ByFB" 1 2 3 0.5 1 1
"57923" 1330 25 2 1 "ByFB" 1 2 3 0.5 1 1
"57924" 1330 25 3 1 "ByFB" 1 2 3 0.5 1 1
"57925" 1330 25 4 1 "ByFB" 1 2 3 0.5 1 1
"57926" 1330 25 5 1 "ByFB" 1 2 3 0.5 1 1
"57927" 1330 25 6 1 "ByFB" 1 2 3 0.5 1 1
"57928" 1330 25 7 1 "ByFB" 1 2 3 0.5 1 1
"58293" 1330 25 8 1 "ByFB" 1 2 3 0.5 1 1
"57930" 1330 25 9 1 "ByFB" 1 2 3 0.5 1 1
"57931" 1330 25 10 1 "ByFB" 1 2 3 0.5 1 1
"57568" 1330 25 11 1 "ByFB" 1 2 3 0.5 1 1
"57205" 1330 25 12 1 "ByFB" 1 2 3 0.5 1 1
"57206" 1330 25 13 1 "ByFB" 1 2 3 0.5 1 1
"57571" 1330 25 14 1 "ByFB" 1 2 3 0.5 1 1
"57203" 1330 25 15 1 "ByFB" 1 2 3 0.5 1 1
"56840" 1330 25 16 1 "ByFB" 1 2 3 0.5 1 1
"56557" 1330 25 17 1 "ByFB" 1 2 3 0.5 1 1
"56475" 1330 25 18 1 "ByFB" 1 2 3 0.5 1 1
"56844" 1330 25 19 1 "ByFB" 1 2 3 0.5 1 1
"56845" 1330 25 20 1 "ByFB" 1 2 3 0.5 1 1
"56846" 1330 25 21 1 "ByFB" 1 2 3 0.5 1 1
"56847" 1330 25 22 1 "ByFB" 1 2 3 0.5 1 1
"57577" 1330 25 23 1 "ByFB" 1 2 3 0.5 1 1
"57578" 1330 25 24 1 "ByFB" 1 2 3 0.5 1 1
"57215" 1330 25 25 1 "ByFB" 1 2 3 0.5 1 1
"60498" 1330 26 1 1 "ByFB" 1 16 50 0.4 1 1
"60499" 1330 26 2 1 "ByFB" 1 16 50 0.4 1 1
"60500" 1330 26 3 1 "ByFB" 1 16 50 0.4 1 1
"60501" 1330 26 4 1 "ByFB" 1 16 50 0.4 1 1
"60502" 1330 26 5 0 "ByFB" 1 16 50 0.4 1 1
"61232" 1330 26 6 1 "ByFB" 1 16 50 0.4 1 1
"61233" 1330 26 7 1 "ByFB" 1 16 50 0.4 1 1
"61598" 1330 26 8 1 "ByFB" 1 16 50 0.4 1 1
"61599" 1330 26 9 1 "ByFB" 1 16 50 0.4 1 1
"61601" 1330 26 10 1 "ByFB" 1 16 50 0.4 1 1
"61602" 1330 26 11 1 "ByFB" 1 16 50 0.4 1 1
"61603" 1330 26 12 1 "ByFB" 1 16 50 0.4 1 1
"61968" 1330 26 13 1 "ByFB" 1 16 50 0.4 1 1
"61969" 1330 26 14 1 "ByFB" 1 16 50 0.4 1 1
"60509" 1330 26 15 1 "ByFB" 1 16 50 0.4 1 1
"60510" 1330 26 16 1 "ByFB" 1 16 50 0.4 1 1
"60511" 1330 26 17 1 "ByFB" 1 16 50 0.4 1 1
"60512" 1330 26 18 1 "ByFB" 1 16 50 0.4 1 1
"60513" 1330 26 19 1 "ByFB" 1 16 50 0.4 1 1
"60514" 1330 26 20 1 "ByFB" 1 16 50 0.4 1 1
"60515" 1330 26 21 1 "ByFB" 1 16 50 0.4 1 1
"60516" 1330 26 22 1 "ByFB" 1 16 50 0.4 1 1
"60517" 1330 26 23 1 "ByFB" 1 16 50 0.4 1 1
"60518" 1330 26 24 1 "ByFB" 1 16 50 0.4 1 1
"60519" 1330 26 25 1 "ByFB" 1 16 50 0.4 1 1
"63437" 1330 29 1 1 "ByFB" 1 2 3 1 3 1
"63438" 1330 29 2 1 "ByFB" 1 2 3 1 3 1
"63439" 1330 29 3 1 "ByFB" 1 2 3 1 3 1
"63440" 1330 29 4 1 "ByFB" 1 2 3 1 3 1
"63441" 1330 29 5 1 "ByFB" 1 2 3 1 3 1
"63442" 1330 29 6 1 "ByFB" 1 2 3 1 3 1
"63807" 1330 29 7 1 "ByFB" 1 2 3 1 3 1
"63444" 1330 29 8 1 "ByFB" 1 2 3 1 3 1
"63445" 1330 29 9 1 "ByFB" 1 2 3 1 3 1
"63082" 1330 29 10 1 "ByFB" 1 2 3 1 3 1
"63083" 1330 29 11 1 "ByFB" 1 2 3 1 3 1
"63448" 1330 29 12 1 "ByFB" 1 2 3 1 3 1
"63449" 1330 29 13 1 "ByFB" 1 2 3 1 3 1
"63450" 1330 29 14 1 "ByFB" 1 2 3 1 3 1
"63451" 1330 29 15 1 "ByFB" 1 2 3 1 3 1
"63452" 1330 29 16 1 "ByFB" 1 2 3 1 3 1
"63453" 1330 29 17 1 "ByFB" 1 2 3 1 3 1
"63818" 1330 29 18 1 "ByFB" 1 2 3 1 3 1
"64185" 1330 29 19 1 "ByFB" 1 2 3 1 3 1
"64186" 1330 29 20 1 "ByFB" 1 2 3 1 3 1
"63823" 1330 29 21 1 "ByFB" 1 2 3 1 3 1
"63824" 1330 29 22 1 "ByFB" 1 2 3 1 3 1
"64919" 1330 29 23 1 "ByFB" 1 2 3 1 3 1
"64920" 1330 29 24 1 "ByFB" 1 2 3 1 3 1
"64921" 1330 29 25 1 "ByFB" 1 2 3 1 3 1
"2968" 1331 1 1 1 "ByFB" 1 3 4 0.8 0 1
"2969" 1331 1 2 1 "ByFB" 1 3 4 0.8 0 1
"2606" 1331 1 3 1 "ByFB" 1 3 4 0.8 0 1
"2243" 1331 1 4 1 "ByFB" 1 3 4 0.8 0 1
"2244" 1331 1 5 1 "ByFB" 1 3 4 0.8 0 1
"2609" 1331 1 6 1 "ByFB" 1 3 4 0.8 0 1
"2610" 1331 1 7 1 "ByFB" 1 3 4 0.8 0 1
"2854" 1331 1 8 1 "ByFB" 1 3 4 0.8 0 1
"2855" 1331 1 9 1 "ByFB" 1 3 4 0.8 0 1
"2964" 1331 1 10 1 "ByFB" 1 3 4 0.8 0 1
"2612" 1331 1 11 1 "ByFB" 1 3 4 0.8 0 1
"2613" 1331 1 12 1 "ByFB" 1 3 4 0.8 0 1
"2614" 1331 1 13 0 "ByFB" 1 3 4 0.8 0 1
"2966" 1331 1 14 1 "ByFB" 1 3 4 0.8 0 1
"2249" 1331 1 15 1 "ByFB" 1 3 4 0.8 0 1
"2250" 1331 1 16 1 "ByFB" 1 3 4 0.8 0 1
"2251" 1331 1 17 1 "ByFB" 1 3 4 0.8 0 1
"1522" 1331 1 18 1 "ByFB" 1 3 4 0.8 0 1
"1523" 1331 1 19 1 "ByFB" 1 3 4 0.8 0 1
"1524" 1331 1 20 1 "ByFB" 1 3 4 0.8 0 1
"1525" 1331 1 21 1 "ByFB" 1 3 4 0.8 0 1
"432" 1331 1 22 0 "ByFB" 1 3 4 0.8 0 1
"433" 1331 1 23 0 "ByFB" 1 3 4 0.8 0 1
"434" 1331 1 24 0 "ByFB" 1 3 4 0.8 0 1
"435" 1331 1 25 0 "ByFB" 1 3 4 0.8 0 1
"5542" 1331 2 1 1 "ByFB" 0.25 0 4 0.2 0 1
"5543" 1331 2 2 1 "ByFB" 0.25 0 4 0.2 0 1
"5544" 1331 2 3 1 "ByFB" 0.25 0 4 0.2 0 1
"5545" 1331 2 4 1 "ByFB" 0.25 0 4 0.2 0 1
"6197" 1331 2 5 1 "ByFB" 0.25 0 4 0.2 0 1
"6211" 1331 2 6 1 "ByFB" 0.25 0 4 0.2 0 1
"5913" 1331 2 7 1 "ByFB" 0.25 0 4 0.2 0 1
"5914" 1331 2 8 1 "ByFB" 0.25 0 4 0.2 0 1
"5915" 1331 2 9 1 "ByFB" 0.25 0 4 0.2 0 1
"6135" 1331 2 10 1 "ByFB" 0.25 0 4 0.2 0 1
"5916" 1331 2 11 1 "ByFB" 0.25 0 4 0.2 0 1
"5917" 1331 2 12 1 "ByFB" 0.25 0 4 0.2 0 1
"5918" 1331 2 13 1 "ByFB" 0.25 0 4 0.2 0 1
"5919" 1331 2 14 1 "ByFB" 0.25 0 4 0.2 0 1
"5553" 1331 2 15 1 "ByFB" 0.25 0 4 0.2 0 1
"5554" 1331 2 16 1 "ByFB" 0.25 0 4 0.2 0 1
"5555" 1331 2 17 1 "ByFB" 0.25 0 4 0.2 0 1
"5190" 1331 2 18 1 "ByFB" 0.25 0 4 0.2 0 1
"5556" 1331 2 19 1 "ByFB" 0.25 0 4 0.2 0 1
"5921" 1331 2 20 1 "ByFB" 0.25 0 4 0.2 0 1
"5922" 1331 2 21 1 "ByFB" 0.25 0 4 0.2 0 1
"4829" 1331 2 22 1 "ByFB" 0.25 0 4 0.2 0 1
"4830" 1331 2 23 1 "ByFB" 0.25 0 4 0.2 0 1
"4831" 1331 2 24 1 "ByFB" 0.25 0 4 0.2 0 1
"5925" 1331 2 25 1 "ByFB" 0.25 0 4 0.2 0 1
"8847" 1331 3 1 0 "ByFB" 1 -1 0 0.5 -2 1
"8848" 1331 3 2 0 "ByFB" 1 -1 0 0.5 -2 1
"8849" 1331 3 3 0 "ByFB" 1 -1 0 0.5 -2 1
"8850" 1331 3 4 0 "ByFB" 1 -1 0 0.5 -2 1
"8851" 1331 3 5 0 "ByFB" 1 -1 0 0.5 -2 1
"8852" 1331 3 6 0 "ByFB" 1 -1 0 0.5 -2 1
"8853" 1331 3 7 0 "ByFB" 1 -1 0 0.5 -2 1
"9097" 1331 3 8 0 "ByFB" 1 -1 0 0.5 -2 1
"9098" 1331 3 9 0 "ByFB" 1 -1 0 0.5 -2 1
"9099" 1331 3 10 0 "ByFB" 1 -1 0 0.5 -2 1
"8855" 1331 3 11 0 "ByFB" 1 -1 0 0.5 -2 1
"8856" 1331 3 12 0 "ByFB" 1 -1 0 0.5 -2 1
"8857" 1331 3 13 0 "ByFB" 1 -1 0 0.5 -2 1
"8858" 1331 3 14 0 "ByFB" 1 -1 0 0.5 -2 1
"8128" 1331 3 15 0 "ByFB" 1 -1 0 0.5 -2 1
"8129" 1331 3 16 0 "ByFB" 1 -1 0 0.5 -2 1
